ID,Origin,Destination,Type,Capacity,,Flow,,,,SUE,DUE,SUE_Rounded,,ARC-DUE,SUE-DUE,,(ARC-DUE)/DUE
2183,775,773,1,2000,3.38,1079,3.42,0,,1593.49,1080.32714484173,1567.63,,-1.32714484172993,-488.63,,-0.00122846569954915
2184,775,776,1,2500,3.81,2376,4.28,0,,1529.01,2134.60249782512,1508.31,,241.39750217488,867.69,,0.113087800853242
2185,776,230,3,49500,0,2331,0,0,,2347.23,2347.22999999998,2331,,-16.22999999998,0,,-0.00691453330094629
2186,776,590,1,7500,4.76,5157,4.92,0,,5552.56,5414.12579221407,5525.63,,-257.12579221407,-368.63,,-0.0474916546238798
2187,776,771,1,2500,3.9,1371,3.95,0,,1724.73,892.82770809107,1696.58,,478.17229190893,-325.58,,0.535570623061528
2188,776,774,1,3000,4.01,994,4.02,0,,1392.98,982.837760215275,1369.8,,11.162239784725,-375.8,,0.0113571539846821
2189,776,775,1,2500,3.81,3133,5.22,0,,2944.95,2800.12327116882,2922.77,,332.87672883118,210.23,,0.118879312299787
2190,777,231,3,49500,0,2616,0,0,,2627.28,2627.27999999995,2616,,-11.2799999999502,0,,-0.00429341372063518
2191,777,424,1,1000,3.72,754,3.9,0,,1210.98,709.519839629436,1189.75,,44.480160370564,-435.75,,0.0626905096745355
2192,777,767,1,6000,4.58,1756,4.59,0,,2761.32,1913.90000000003,2732.32,,-157.90000000003,-976.32,,-0.0825016981033636
2193,777,778,1,3000,4.66,3939,6.74,0,,6054.52,3972.7300000001,5994.1,,-33.7300000001001,-2055.1,,-0.00849038318740494
2194,777,779,1,2500,3.78,3668,6.41,0,,3251.15,3635.23642199503,3243.92,,32.76357800497,424.08,,0.00901277776783201
2195,778,232,3,49500,0,3488,0,0,,3500.52,3500.52000000002,3488,,-12.52000000002,0,,-0.00357661147487228
2196,778,429,1,6500,2.77,5274,2.95,0,,2061.75,5192.7900000001,2058.2,,81.2099999999,3215.8,,0.0156389917558573
2197,778,597,1,500,10.64,2,10.64,0,,5748.73,0,5688.66,,2,-5686.66,,#DIV/0!
2198,778,777,1,3000,4.66,1551,4.71,0,,2612.9,1590.64999999999,2577.5,,-39.6499999999901,-1026.5,,-0.0249269166692801
2199,778,779,1,4000,5.18,495,5.18,0,,1541.35,618.80000000001,1531.52,,-123.80000000001,-1036.52,,-0.200064641241125
2200,779,233,3,49500,0,4556,0,0,,4571.12,4571.11999999998,4556,,-15.1199999999799,0,,-0.00330772327131643
2201,779,425,1,2000,1.48,2316,1.88,0,,1446.95,1405.3201603706,1431.77,,910.6798396294,884.23,,0.648023037959722
2202,779,427,1,7000,2.65,4105,2.7,0,,3558.88,4938.06626162448,3550.35,,-833.06626162448,554.65,,-0.168702932987867
2203,779,777,1,2500,3.78,1193,3.81,0,,1066.66,1325.79,1056.57,,-132.79,136.43,,-0.10015915039335
2204,779,778,1,4000,5.18,533,5.18,0,,1690.82,518.450000000011,1684.64,,14.549999999989,-1151.64,,0.0280644227987052
2205,780,234,3,49500,0,593,0,0,,598.58,598.579999999994,593,,-5.57999999999402,0,,-0.00932206221389634
2206,780,781,1,3500,7.09,434,7.09,0,,430.49,463.729999999974,418.74,,-29.729999999974,15.26,,-0.0641105815883718
2207,780,785,1,2500,8.54,282,8.54,0,,322.74,281.91999999999,317.18,,0.0800000000099885,-35.18,,0.000283768444984362
2208,780,914,1,2000,13.52,620,13.54,0,,687.12,554.080000000001,680.54,,65.9199999999991,-60.54,,0.118971989604387
2209,780,916,1,500,7.93,114,7.93,0,,137.49,123.139999999999,136.88,,-9.13999999999901,-22.88,,-0.0742244599642608
2210,781,235,3,49500,0,110,0,0,,113.28,113.279999999991,110,,-3.27999999999101,0,,-0.0289548022598099
2211,781,780,1,3500,7.09,417,7.09,0,,384.69,439.809999999997,378.33,,-22.809999999997,38.67,,-0.0518633046088019
2212,781,782,1,3000,6.76,244,6.76,0,,411.71,253.259999999987,397,,-9.259999999987,-153,,-0.0365632156676438
2213,781,786,1,2500,6.76,349,6.76,0,,225.1,426.089999999981,221.22,,-77.089999999981,127.78,,-0.180924217888203
2214,781,917,1,1000,7.44,85,7.44,0,,137.79,78.5800000000235,136.47,,6.4199999999765,-51.47,,0.0817001781620588
2215,782,236,3,49500,0,363,0,0,,367.92,367.920000000056,363,,-4.92000000005601,0,,-0.0133724722767321
2216,782,781,1,3000,6.76,157,6.76,0,,258.05,160.099999999991,250.69,,-3.09999999999101,-93.69,,-0.0193628981885771
2217,782,783,1,3000,7.02,459,7.02,0,,558.06,478.243133029056,533.58,,-19.243133029056,-74.58,,-0.0402371340016437
2218,782,787,1,3500,7.12,446,7.12,0,,816.04,467.948186456524,800.43,,-21.948186456524,-354.43,,-0.0469030270695646
2219,782,917,1,3000,8.24,123,8.24,0,,94.73,132.780000000006,91.26,,-9.780000000006,31.74,,-0.0736556710348362
2220,782,918,1,500,9.5,19,9.5,0,,211.74,17.3799999999973,207.48,,1.6200000000027,-188.48,,0.0932105868816429
2221,783,237,3,49500,0,993,0,0,,995.83,995.830000000023,993,,-2.83000000002301,0,,-0.00284185051667749
2222,783,782,1,3000,7.02,250,7.02,0,,431.71,260.100000000027,420.09,,-10.100000000027,-170.09,,-0.0388312187621145
2223,783,784,1,3500,4.94,468,4.94,0,,401.49,494.751319485614,382.85,,-26.751319485614,85.15,,-0.0540702337356613
2224,783,788,1,1500,5.53,748,5.58,0,,488.79,787.831813543474,472.17,,-39.831813543474,275.83,,-0.0505587777222658
2225,783,789,1,1000,5.68,654,5.84,0,,404.33,663.960000000035,394.55,,-9.96000000003505,259.45,,-0.0150009036689477
2226,783,918,1,500,9.98,46,9.98,0,,52.91,49.4999999999927,50.3,,-3.4999999999927,-4.3,,-0.0707070707069337
2227,783,919,1,1500,9,200,9,0,,529.8,201.77000000004,522.41,,-1.77000000004,-322.41,,-0.00877236457372081
2228,784,238,3,49500,0,151,0,0,,153.29,153.290000000015,151,,-2.290000000015,0,,-0.0149390045013685
2229,784,738,1,1500,3.52,880,3.58,0,,473.32,1020.00335733209,468.45,,-140.00335733209,411.55,,-0.137257741678695
2230,784,783,1,3500,4.94,472,4.94,0,,393.18,504.970000000022,386.61,,-32.970000000022,85.39,,-0.0652910073866182
2231,784,792,1,1000,7.73,417,7.77,0,,778.05,284.379999999997,747.26,,132.620000000003,-330.26,,0.46634784443352
2232,784,919,1,2500,7.35,154,7.35,0,,209.75,156.260000000002,204.34,,-2.26000000000201,-50.34,,-0.0144630743632534
2233,785,239,3,49500,0,529,0,0,,539.26,539.260000000038,529,,-10.260000000038,0,,-0.0190260727664526
2234,785,780,1,2500,8.54,93,8.54,0,,165.47,94.270000000004,163.51,,-1.270000000004,-70.51,,-0.0134719422934544
2235,785,786,1,4000,7.03,218,7.03,0,,363.19,183.369999999995,356.19,,34.630000000005,-138.19,,0.188853138463249
2236,785,793,1,4000,6.96,334,6.96,0,,362.72,373.899999999972,352.21,,-39.899999999972,-18.21,,-0.106713024872894
2237,785,914,1,2500,9.24,305,9.24,0,,312.1,304.430000000014,311.83,,0.56999999998601,-6.82999999999998,,0.00187235160787696
2238,786,240,3,49500,0,184,0,0,,188.09,188.089999999989,184,,-4.089999999989,0,,-0.0217449093518488
2239,786,781,1,2500,6.76,186,6.76,0,,172.24,199.570000000028,169.53,,-13.570000000028,16.47,,-0.0679961918125274
2240,786,785,1,4000,7.03,283,7.03,0,,420.15,285.870000000031,410.47,,-2.87000000003098,-127.47,,-0.0100395284570982
2241,786,787,1,1500,6.96,268,6.96,0,,439.62,272.580000000016,429.35,,-4.58000000001601,-161.35,,-0.0168024066329729
2242,786,794,1,3000,6.89,425,6.89,0,,310.53,494.289999999993,298.56,,-69.289999999993,126.44,,-0.140180865483813
2243,787,241,3,49500,0,646,0,0,,652.93,652.93,646,,-6.92999999999995,0,,-0.010613695189377
2244,787,782,1,3500,7.12,134,7.12,0,,417.39,135.510000000016,409.92,,-1.51000000001599,-275.92,,-0.011143089071034
2245,787,786,1,1500,6.96,283,6.96,0,,373.2,298.85000000002,363.72,,-15.85000000002,-80.72,,-0.0530366404551411
2246,787,789,1,500,6.03,154,6.04,0,,340.73,228.121053917559,334.69,,-74.121053917559,-180.69,,-0.324919829382981
2247,787,791,1,500,5.74,405,6.11,0,,477.8,334.598946082485,473.65,,70.401053917515,-68.65,,0.210404290694209
2248,787,795,1,4500,7.03,935,7.03,0,,1792.89,1054.62951785919,1756.27,,-119.62951785919,-821.27,,-0.113432741861832
2249,788,242,3,49500,0,267,0,0,,268.8,268.800000000024,267,,-1.800000000024,0,,-0.00669642857151726
2250,788,783,1,1500,5.53,358,5.53,0,,255.56,368.240000000048,251.3,,-10.240000000048,106.7,,-0.0278079513362118
2251,788,789,1,2000,4.39,116,4.39,0,,194.39,112.929999999985,190.29,,3.070000000015,-74.29,,0.0271849818472984
2252,788,790,1,1500,3.38,685,3.4,0,,351.9,592.649999999943,352.68,,92.350000000057,332.32,,0.15582552940195
2253,788,792,1,2000,3.5,426,3.5,0,,554.37,648.882867461012,523.39,,-222.882867461012,-97.39,,-0.343487058508913
2254,789,243,3,49500,0,325,0,0,,330.82,330.819999999992,325,,-5.81999999999198,0,,-0.0175926485701956
2255,789,783,1,1000,5.68,406,5.7,0,,336.74,421.320000000072,330.27,,-15.320000000072,75.73,,-0.0363619101871959
2256,789,787,1,500,6.03,182,6.05,0,,498.23,285.431331402643,486.71,,-103.431331402643,-304.71,,-0.362368527990145
2257,789,788,1,2000,4.39,183,4.39,0,,282.35,280.921053917496,273.11,,-97.921053917496,-90.11,,-0.348571431553345
2258,789,791,1,1500,3.45,761,3.48,0,,242.26,644.768668597411,240.43,,116.231331402589,520.57,,0.180268268393735
2259,790,244,3,49500,0,1885,0,0,,1887.17,1887.17000000004,1885,,-2.17000000004009,0,,-0.00114986991105202
2260,790,788,1,1500,3.38,292,3.38,0,,168.42,306.270000000084,167.41,,-14.270000000084,124.59,,-0.0465928755675714
2261,790,791,1,2000,4.62,334,4.62,0,,633.64,324.519999999989,626.93,,9.48000000001099,-292.93,,0.0292123752003307
2262,790,792,1,2500,3.42,727,3.42,0,,982.92,665.128946082484,978.35,,61.871053917516,-251.35,,0.0930211416627223
2263,790,796,1,2000,3.98,1853,4.42,0,,954.3,1880.04999999991,946.33,,-27.0499999999099,906.67,,-0.0143879152149737
2264,791,245,3,49500,0,687,0,0,,689.87,689.870000000017,687,,-2.87000000001694,0,,-0.00416020409644842
2265,791,787,1,500,5.74,240,5.79,0,,406.73,246.300000000002,401.69,,-6.300000000002,-161.69,,-0.0255785627283879
2266,791,789,1,1500,3.45,328,3.45,0,,133.52,340.820000000036,130.99,,-12.820000000036,197.01,,-0.0376151634294778
2267,791,790,1,2000,4.62,377,4.62,0,,741.72,301.318946082501,737.98,,75.681053917499,-360.98,,0.251165931984833
2268,791,797,1,1500,3.65,1281,3.94,0,,567.51,1166.46866859745,560.35,,114.53133140255,720.65,,0.0981863760989494
2269,792,246,3,49500,0,497,0,0,,496.44,496.440000000009,497,,0.559999999991021,0,,0.00112803158486627
2270,792,746,1,1000,3.98,1369,6.08,0,,1356.83,1214.09573787143,1347.44,,154.90426212857,21.5599999999999,,0.127588177189511
2271,792,784,1,1000,7.73,168,7.73,0,,333.6,124.232037846508,322.36,,43.767962153492,-154.36,,0.352308171967431
2272,792,788,1,2000,3.5,273,3.5,0,,319.9,250.919999999969,315.97,,22.080000000031,-42.97,,0.0879961740795222
2273,792,790,1,2500,3.42,1216,3.45,0,,1157.73,1300.95,1153.2,,-84.9500000000001,62.8,,-0.0652984357584842
2274,792,800,1,500,7.99,341,8.25,0,,1620.78,416.204037825518,1549.81,,-75.204037825518,-1208.81,,-0.180690312901398
2275,793,247,3,49500,0,1023,0,0,,1030.86,1030.86,1023,,-7.8599999999999,0,,-0.00762470170537212
2276,793,785,1,4000,6.96,216,6.96,0,,273.13,219.990000000019,269.25,,-3.990000000019,-53.25,,-0.0181371880540872
2277,793,794,1,3500,6.96,557,6.96,0,,772.2,601.130000000019,758.32,,-44.130000000019,-201.32,,-0.0734117412207303
2278,793,801,1,3000,7.03,353,7.03,0,,565.32,374.649999999979,535.14,,-21.649999999979,-182.14,,-0.0577872681168563
2279,793,914,1,2000,8.7,631,8.71,0,,826.44,627.269999999989,824.76,,3.73000000001105,-193.76,,0.00594640266553655
2280,794,248,3,49500,0,172,0,0,,174.64,174.64000000005,172,,-2.64000000005001,0,,-0.0151168117272632
2281,794,786,1,3000,6.89,170,6.89,0,,229.82,192.770000000062,224.76,,-22.770000000062,-54.76,,-0.118120039425505
2282,794,793,1,3500,6.96,606,6.96,0,,673.35,609.189999999944,662.67,,-3.18999999994401,-56.67,,-0.00523646153079384
2283,794,795,1,4000,7.03,853,7.03,0,,878.64,826.729999999974,859.81,,26.270000000026,-6.80999999999995,,0.0317757913708549
2284,794,802,1,3000,7.41,158,7.41,0,,339.6,273.579999999994,327.71,,-115.579999999994,-169.71,,-0.42247240295342
2285,795,249,3,49500,0,2775,0,0,,2781.89,2781.88999999999,2775,,-6.88999999998987,0,,-0.00247673344380615
2286,795,787,1,4500,7.03,221,7.03,0,,683.97,222.030000000027,666.08,,-1.030000000027,-445.08,,-0.00463901274614636
2287,795,794,1,4000,7.03,581,7.03,0,,595.5,555.239999999968,585.09,,25.7600000000321,-4.09000000000003,,0.0463943519919918
2288,795,797,1,1500,5.8,510,5.81,0,,496.63,437.560000000019,481.82,,72.439999999981,28.18,,0.165554438248418
2289,795,799,1,2500,5.71,1505,5.82,0,,1109.21,1580.75818645648,1094.25,,-75.75818645648,410.75,,-0.047925221647154
2290,795,803,1,2500,7.33,1076,7.37,0,,1834.8,1066.82000000008,1783.35,,9.17999999992003,-707.35,,0.00860501302930142
2291,796,250,3,49500,0,876,0,0,,885.77,885.769999999989,876,,-9.76999999998895,0,,-0.0110299513417581
2292,796,790,1,2000,3.98,909,4.01,0,,460.51,953.630000000099,456.17,,-44.630000000099,452.83,,-0.0468001216405675
2293,796,797,1,1000,3.58,978,4.07,0,,461.24,848.543183021385,450.53,,129.456816978615,527.47,,0.1525636167598
2294,796,798,1,1000,4.39,647,4.51,0,,311.24,713.336815348309,310.52,,-66.336815348309,336.48,,-0.0929950815953863
2295,796,800,1,500,3.31,788,6.37,0,,932.89,722.060000000019,904.2,,65.939999999981,-116.2,,0.0913220507990738
2296,797,251,3,49500,0,143,0,0,,150.86,150.86,143,,-7.86000000000001,0,,-0.0521012859604933
2297,797,791,1,1500,3.65,510,3.66,0,,277.67,532.93000000008,274,,-22.93000000008,236,,-0.0430262886309207
2298,797,795,1,1500,5.8,956,5.94,0,,579.26,728.098666967089,568.82,,227.901333032911,387.18,,0.313008859063345
2299,797,796,1,1000,3.58,877,3.9,0,,640.03,824.260000000067,619.15,,52.7399999999331,257.85,,0.0639846650327916
2300,797,799,1,1000,3.65,1103,4.46,0,,356.35,1075.29318465165,355.72,,27.7068153483499,747.28,,0.0257667543548374
2301,798,252,3,49500,0,502,0,0,,510.78,510.780000000035,502,,-8.78000000003499,0,,-0.017189396609175
2302,798,796,1,1000,4.39,287,4.39,0,,241.28,305.0431454731,241.96,,-18.0431454731,45.04,,-0.0591494866902071
2303,798,799,1,2000,3.66,760,3.67,0,,811.9,918.776816978672,801.04,,-158.776816978672,-41.04,,-0.172813260026301
2304,798,800,1,1000,3.46,1001,3.98,0,,871.28,981.830000000016,862.19,,19.169999999984,138.81,,0.0195247649796642
2305,798,804,1,3000,4.48,1165,4.5,0,,842.45,1121.94999999996,832.03,,43.05000000004,332.97,,0.038370693881226
2306,799,253,3,49500,0,1289,0,0,,1296.67,1296.66999999999,1289,,-7.66999999999007,0,,-0.00591515188906208
2307,799,795,1,2500,5.71,957,5.73,0,,810.24,1047.02000163026,798.78,,-90.0200016302599,158.22,,-0.085977346650584
2308,799,797,1,1000,3.65,547,3.7,0,,194.58,574.65000000003,195.01,,-27.65000000003,351.99,,-0.0481162446707188
2309,799,798,1,2000,3.66,852,3.68,0,,988.49,893.099999999962,974.62,,-41.0999999999621,-122.62,,-0.0460194827006649
2310,799,805,1,6000,3.6,3095,3.64,0,,1225.52,3177.43818645656,1218.07,,-82.4381864565598,1876.93,,-0.02594485922903
2311,800,254,3,49500,0,527,0,0,,536.26,536.260000000002,527,,-9.26000000000204,0,,-0.0172677432588707
2312,800,757,1,3000,3.71,2186,3.87,0,,1545.96,2324.39403782558,1534.41,,-138.39403782558,651.59,,-0.0595398351456127
2313,800,792,1,500,7.99,38,7.99,0,,542.05,15.7200000000084,525.18,,22.2799999999916,-487.18,,1.4173027989809
2314,800,796,1,500,3.31,578,4.2,0,,601.58,499.526852896757,586.97,,78.473147103243,-8.97000000000003,,0.157094952249668
2315,800,798,1,1000,3.46,1032,4.05,0,,833.75,1043.76000163032,823.37,,-11.7600016303199,208.63,,-0.0112669594657308
2316,800,808,1,500,12.39,0,12.39,0,,2036.93,13.6600000000034,1934.99,,-13.6600000000034,-1934.99,,-1
2317,801,255,3,49500,0,163,0,0,,169.62,169.619999999988,163,,-6.61999999998801,0,,-0.0390284164602552
2318,801,389,1,2500,9.58,139,9.58,0,,605.67,137.740000000005,604.53,,1.25999999999499,-465.53,,0.00914766952225165
2319,801,793,1,3000,7.03,227,7.03,0,,531.03,239.470000000066,522.47,,-12.470000000066,-295.47,,-0.052073328600921
2320,801,802,1,2000,7.09,428,7.09,0,,427.76,449.040000000008,412.29,,-21.040000000008,15.71,,-0.046855513985408
2321,801,913,1,3500,24.92,131,24.92,0,,1136.58,128.369999999988,1082.67,,2.63000000001199,-951.67,,0.0204876528784937
2322,802,256,3,49500,0,350,0,0,,354.32,354.319999999956,350,,-4.319999999956,0,,-0.012192368480347
2323,802,388,1,2000,4.78,660,4.79,0,,83,761.33000000003,82.4,,-101.33000000003,577.6,,-0.13309602931715
2324,802,794,1,3000,7.41,24,7.41,0,,239.84,48.2600000000384,232.99,,-24.2600000000384,-208.99,,-0.502693742229985
2325,802,801,1,2000,7.09,219,7.09,0,,348.28,230.570000000065,327.69,,-11.570000000065,-108.69,,-0.0501799887238658
2326,802,803,1,2500,6.96,307,6.96,0,,647.25,351.329999999994,623.07,,-44.329999999994,-316.07,,-0.126177667719793
2327,803,257,3,49500,0,1165,0,0,,1176.61,1176.61000000001,1165,,-11.6100000000099,0,,-0.00986733072131786
2328,803,709,1,2500,7.69,1036,7.72,0,,1777.74,1148.20000000012,1724.74,,-112.20000000012,-688.74,,-0.0977181675667204
2329,803,795,1,2500,7.33,548,7.33,0,,1011.99,558.840000000025,982.9,,-10.840000000025,-434.9,,-0.0193973230263126
2330,803,802,1,2500,6.96,265,6.96,0,,376.69,259.979999999988,362.53,,5.02000000001198,-97.53,,0.0193091776290953
2331,803,805,1,1000,5.9,551,5.98,0,,1156.1,552.990000000005,1136.55,,-1.99000000000501,-585.55,,-0.00359861841987196
2332,803,807,1,1000,5.74,371,5.76,0,,752.01,291.519999999982,729.66,,79.480000000018,-358.66,,0.272639956092285
2333,804,258,3,49500,0,1578,0,0,,1587.28,1587.27999999996,1578,,-9.27999999995996,0,,-0.00584647951209628
2334,804,798,1,3000,4.48,532,4.48,0,,482.79,526.75314547315,478.7,,5.24685452685003,53.3,,0.00996074645579402
2335,804,805,1,4500,3.6,1498,3.61,0,,1383.36,1497.94,1363.21,,0.0599999999999454,134.79,,4.00550088788239e-05
2336,804,806,1,2000,3.8,1563,4.01,0,,483.88,1430.56110616935,483.27,,132.43889383065,1079.73,,0.0925782850236191
2337,804,808,1,2500,3.44,2279,3.8,0,,2388.43,2364.95504398096,2361.34,,-85.95504398096,-82.3400000000002,,-0.0363453183601625
2338,805,259,3,49500,0,2807,0,0,,2817.7,2817.69999999998,2807,,-10.6999999999798,0,,-0.00379742343045033
2339,805,799,1,6000,3.6,1968,3.61,0,,825.9,2001.91000000005,820.47,,-33.9100000000501,1147.53,,-0.016938823423655
2340,805,803,1,1000,5.9,426,5.93,0,,1035.44,417.989999999968,1017.91,,8.01000000003199,-591.91,,0.0191631378741898
2341,805,804,1,4500,3.6,2726,3.67,0,,2095.03,2706.61615015027,2079.33,,19.3838498497298,646.67,,0.00716165454368313
2342,805,807,1,2000,3.81,1222,3.89,0,,566.17,1319.15203630634,566.38,,-97.1520363063401,655.62,,-0.0736473383146709
2343,806,260,3,49500,0,924,0,0,,932.79,932.789999999928,924,,-8.789999999928,0,,-0.00942334287452554
2344,806,710,1,2500,3.52,2837,4.4,0,,1387.69,2707.13522886178,1375.88,,129.86477113822,1461.12,,0.047971290740737
2345,806,804,1,2000,3.8,1004,3.84,0,,402.44,1011.58314547313,402.95,,-7.58314547313,601.05,,-0.00749631457094243
2346,806,807,1,2000,5.86,289,5.86,0,,770.55,287.989999999983,755.79,,1.01000000001699,-466.79,,0.00350706621763619
2347,806,808,1,1500,3.62,906,3.69,0,,1091.64,1043.74999999995,1068.94,,-137.74999999995,-162.94,,-0.13197604790415
2348,807,261,3,49500,0,807,0,0,,813.63,813.630000000055,807,,-6.63000000005502,0,,-0.0081486670846141
2349,807,711,1,2500,3.19,1557,3.26,0,,642.29,1574.21203630635,640.38,,-17.21203630635,916.62,,-0.0109337471124509
2350,807,803,1,1000,5.74,308,5.75,0,,465.88,307.720000000008,454.31,,0.279999999992015,-146.31,,0.000909918107344363
2351,807,805,1,2000,3.81,956,3.84,0,,523.49,983.220000000066,524.27,,-27.220000000066,431.73,,-0.0276845466935825
2352,807,806,1,2000,5.86,480,5.86,0,,1292.99,519.160161680156,1263.67,,-39.160161680156,-783.67,,-0.075429827961803
2353,808,262,3,49500,0,748,0,0,,757.19,757.189999999973,748,,-9.189999999973,0,,-0.0121369801502573
2354,808,584,1,500,10.64,625,14.54,0,,3495.92,601.924709019302,3359.31,,23.075290980698,-2734.31,,0.0383358427307194
2355,808,768,1,4500,3.59,2892,3.68,0,,1907.84,3161.41033496166,1889.48,,-269.41033496166,1002.52,,-0.0852184014147999
2356,808,800,1,500,12.39,1,12.39,0,,750.31,0,724.61,,1,-723.61,,#DIV/0!
2357,808,804,1,2500,3.44,847,3.45,0,,1264.15,845.689999999958,1242.2,,1.31000000004201,-395.2,,0.00154903096884446
2358,808,806,1,1500,3.62,918,3.7,0,,625.47,946.934122692386,614.02,,-28.934122692386,303.98,,-0.0305555814274795
2359,809,263,3,49500,0,352,0,0,,360.57,360.570000000028,352,,-8.57000000002802,0,,-0.0237679230108643
2360,809,697,1,2500,3.95,2231,4.33,0,,1229.85,2233.50051600307,1203.76,,-2.50051600307006,1027.24,,-0.00111955022403345
2361,809,810,1,1000,4.17,358,4.18,0,,610.71,400.060000000004,586.71,,-42.060000000004,-228.71,,-0.105134229865529
2362,809,811,1,2500,3.95,373,3.95,0,,361.38,412.950000000128,345.9,,-39.950000000128,27.1,,-0.0967429470883052
2363,809,814,1,2500,3.71,1024,3.73,0,,878.1,1352.91948399709,850.34,,-328.91948399709,173.66,,-0.24311829926887
2364,810,264,3,49500,0,235,0,0,,252.88,252.880000000026,235,,-17.880000000026,0,,-0.0707054729516932
2365,810,698,1,2000,4.67,176,4.67,0,,719.2,243.13999999997,700.24,,-67.13999999997,-524.24,,-0.276137204902436
2366,810,809,1,1000,4.17,550,4.23,0,,745.53,679.360000000029,715.71,,-129.360000000029,-165.71,,-0.190414507772055
2367,810,812,1,3500,4.01,106,4.01,0,,132,94.9399999999732,128.01,,11.0600000000268,-22.01,,0.116494628186538
2368,810,866,1,2500,6.49,323,6.49,0,,608.5,352.619999999966,580.97,,-29.619999999966,-257.97,,-0.0839997731267905
2369,811,265,3,49500,0,123,0,0,,133.04,133.040000000051,123,,-10.040000000051,0,,-0.0754660252559167
2370,811,809,1,2500,3.95,787,3.96,0,,576.84,804.370000000155,556.09,,-17.370000000155,230.91,,-0.0215945398263879
2371,811,812,1,2500,3.84,408,3.84,0,,823.97,384.320000000014,772.39,,23.679999999986,-364.39,,0.0616153205661562
2372,811,816,1,3000,3.81,426,3.81,0,,1328.9,387.100000000085,1244.76,,38.899999999915,-818.76,,0.100490829242848
2373,811,817,1,2500,3.87,441,3.87,0,,259.4,405.71000000013,251.91,,35.28999999987,189.09,,0.0869833132036645
2374,812,266,3,49500,0,102,0,0,,117.58,117.580000000009,102,,-15.580000000009,0,,-0.132505528151112
2375,812,810,1,3500,4.01,144,4.01,0,,179.37,165.279999999947,173.57,,-21.279999999947,-29.57,,-0.128751210067484
2376,812,811,1,2500,3.84,597,3.84,0,,1150.61,476.900000000074,1081.66,,120.099999999926,-484.66,,0.25183476619817
2377,812,818,1,2000,3.89,191,3.89,0,,172.04,191.45999999997,167.56,,-0.459999999969995,23.44,,-0.0024025906192942
2378,812,866,1,1000,6.47,446,6.51,0,,849.5,403.470000000022,801.3,,42.529999999978,-355.3,,0.105410563362767
2379,813,267,3,49500,0,1833,0,0,,1845.39,1845.39000000001,1833,,-12.3900000000101,0,,-0.00671402792906109
2380,813,472,1,3000,1.39,1523,1.4,0,,790.56,1431.91000000001,776.05,,91.0899999999899,746.95,,0.0636143333030632
2381,813,473,1,1000,1.44,1781,3.61,0,,1111.66,1686.63027890847,1107.02,,94.36972109153,673.98,,0.055951634612301
2382,813,701,1,2000,4.43,1595,4.7,0,,2561.38,1834.22431855829,2537.21,,-239.22431855829,-942.21,,-0.13042260760468
2383,813,814,1,6000,3.76,848,3.76,0,,754.87,1201.89971457671,747.29,,-353.89971457671,100.71,,-0.294450285897062
2384,814,268,3,49500,0,897,0,0,,906.64,906.640000000108,897,,-9.64000000010799,0,,-0.0106326656667551
2385,814,702,1,3500,4.55,1162,4.56,0,,2625.73,1331.2864837794,2597.23,,-169.2864837794,-1435.23,,-0.127160070985481
2386,814,809,1,2500,3.71,1063,3.73,0,,714.88,1180.97,694.52,,-117.97,368.48,,-0.0998924612818277
2387,814,813,1,6000,3.76,1666,3.76,0,,1144.89,2172.52999999999,1130.69,,-506.52999999999,535.31,,-0.233152131385984
2388,814,816,1,2500,3.95,446,3.95,0,,1306.05,459.970000000015,1276.66,,-13.970000000015,-830.66,,-0.0303715459704209
2389,815,269,3,49500,0,1206,0,0,,1216.65,1216.64999999992,1206,,-10.6499999999201,0,,-0.00875354456903855
2390,815,471,1,3000,3.84,266,3.84,0,,2328.35,287.680000000029,2229.17,,-21.680000000029,-1963.17,,-0.0753615127920843
2391,815,472,1,3000,2.22,3076,2.59,0,,1065.85,3135.48159724909,1053.66,,-59.4815972490901,2022.34,,-0.018970482015036
2392,815,638,1,2000,5.72,801,5.74,0,,4696.14,1090.50149544084,4541.01,,-289.50149544084,-3740.01,,-0.265475560236447
2393,815,821,1,2500,3.58,927,3.59,0,,679.77,957.600000000114,661.76,,-30.6000000001141,265.24,,-0.0319548872181604
2394,816,270,3,49500,0,703,0,0,,714.89,714.889999999999,703,,-11.889999999999,0,,-0.0166319293877365
2395,816,471,1,3000,0.61,2143,0.63,0,,1910.66,2080.7000000002,1823.5,,62.2999999998001,319.5,,0.0299418464938694
2396,816,811,1,3000,3.81,261,3.81,0,,991.25,301.710000000079,931.21,,-40.710000000079,-670.21,,-0.134930893904969
2397,816,814,1,2500,3.95,925,3.96,0,,2094.08,910.000000000043,2061.41,,14.999999999957,-1136.41,,0.0164835164834685
2398,816,822,1,2500,3.9,728,3.9,0,,836.84,763.360000000066,812.18,,-35.360000000066,-84.18,,-0.046321525885641
2399,817,271,3,49500,0,341,0,0,,351.21,351.210000000013,341,,-10.210000000013,0,,-0.0290709262265101
2400,817,470,1,1000,0.74,876,0.81,0,,837.98,688.390000000079,817.06,,187.609999999921,58.9400000000001,,0.272534464474934
2401,817,811,1,2500,3.87,845,3.88,0,,491.24,795.300000000155,480.38,,49.699999999845,364.62,,0.0624921413301085
