ID,Origin,Destination,Type,Capacity,,Flow,,,,SUE,DUE,SUE_Rounded,,ARC-DUE,SUE-DUE,,(ARC-DUE)/DUE
2417,820,830,1,500,4.75,59,4.75,0,,85.65,57.5499999999956,82.98,,=G2418-L2418,=G2418-M2418,,=O2418/L2418
2418,820,869,1,1500,5.66,363,5.66,0,,606.54,444.670000000165,577.6,,=G2419-L2419,=G2419-M2419,,=O2419/L2419
2419,821,275,3,49500,0,1055,0,0,,1063.45,1063.44999999993,1055,,=G2420-L2420,=G2420-M2420,,=O2420/L2420
2420,821,815,1,2500,3.58,2318,3.98,0,,1518.18,2385.36000000002,1499.33,,=G2421-L2421,=G2421-M2421,,=O2421/L2421
2421,821,822,1,2000,3.95,336,3.95,0,,576.76,420.059999999946,558.72,,=G2422-L2422,=G2422-M2422,,=O2422/L2422
2422,821,823,1,4000,3.73,1087,3.73,0,,921.07,1134.36000000016,903.13,,=G2423-L2423,=G2423-M2423,,=O2423/L2423
2423,821,826,1,2500,4.39,312,4.39,0,,882.86,340.760000000002,864.1,,=G2424-L2424,=G2424-M2424,,=O2424/L2424
2424,822,276,3,49500,0,305,0,0,,317.03,317.029999999969,305,,=G2425-L2425,=G2425-M2425,,=O2425/L2425
2425,822,470,1,1000,3.36,209,3.36,0,,80.61,254.089999999981,77.91,,=G2426-L2426,=G2426-M2426,,=O2426/L2426
2426,822,816,1,2500,3.9,1679,4.02,0,,1621.8,1700.15000000016,1598.65,,=G2427-L2427,=G2427-M2427,,=O2427/L2427
2427,822,821,1,2000,3.95,390,3.95,0,,663.33,432.03000000002,644.31,,=G2428-L2428,=G2428-M2428,,=O2428/L2428
2428,822,824,1,2000,3.95,613,3.96,0,,861.3,625.100000000027,840.98,,=G2429-L2429,=G2429-M2429,,=O2429/L2429
2429,823,277,3,49500,0,1102,0,0,,1110.35,1110.35000000002,1102,,=G2430-L2430,=G2430-M2430,,=O2430/L2430
2430,823,821,1,4000,3.73,2067,3.77,0,,1733.8,2226.39999999997,1712.59,,=G2431-L2431,=G2431-M2431,,=O2431/L2431
2431,823,824,1,2000,3.95,1031,3.99,0,,738.23,995.450000000055,716.06,,=G2432-L2432,=G2432-M2432,,=O2432/L2432
2432,823,828,1,3000,3.84,999,3.85,0,,678.14,1057.65000000004,661.07,,=G2433-L2433,=G2433-M2433,,=O2433/L2433
2433,823,833,1,3000,4.11,1196,4.13,0,,1117.07,1222.97000000005,1100.3,,=G2434-L2434,=G2434-M2434,,=O2434/L2434
2434,824,278,3,49500,0,984,0,0,,998.48,998.480000000032,984,,=G2435-L2435,=G2435-M2435,,=O2435/L2435
2435,824,469,1,3000,4.01,737,4.01,0,,321.92,476.68000000008,307.44,,=G2436-L2436,=G2436-M2436,,=O2436/L2436
2436,824,822,1,2000,3.95,1362,4.08,0,,1498.43,1360.2500000001,1479.75,,=G2437-L2437,=G2437-M2437,,=O2437/L2437
2437,824,823,1,2000,3.95,1071,4,0,,824.05,1049.71000000002,804.18,,=G2438-L2438,=G2438-M2438,,=O2438/L2438
2438,824,834,1,9000,5.01,1387,5.01,0,,1238.43,1249.48000000001,1223.09,,=G2439-L2439,=G2439-M2439,,=O2439/L2439
2439,825,279,3,49500,0,574,0,0,,584.34,584.340000000054,574,,=G2440-L2440,=G2440-M2440,,=O2440/L2440
2440,825,638,1,1000,3.63,1541,6.7,0,,1655.97,1475.91358162427,1575.23,,=G2441-L2441,=G2441-M2441,,=O2441/L2441
2441,825,649,1,1500,4.01,1219,4.27,0,,828.46,1213.56999999994,815.97,,=G2442-L2442,=G2442-M2442,,=O2442/L2442
2442,825,826,1,2000,3.68,459,3.68,0,,290.74,486.489999999997,286.43,,=G2443-L2443,=G2443-M2443,,=O2443/L2443
2443,825,827,1,1000,4.35,192,4.35,0,,416.63,233.520000000251,380.43,,=G2444-L2444,=G2444-M2444,,=O2444/L2444
2444,826,280,3,49500,0,246,0,0,,258.9,258.900000000008,246,,=G2445-L2445,=G2445-M2445,,=O2445/L2445
2445,826,638,1,1500,4.8,1039,4.97,0,,1799.96,1160.90850455919,1760.63,,=G2446-L2446,=G2446-M2446,,=O2446/L2446
2446,826,821,1,2500,4.39,398,4.39,0,,550.1,392.649999999994,535.62,,=G2447-L2447,=G2447-M2447,,=O2447/L2447
2447,826,825,1,2000,3.68,474,3.68,0,,284.69,452.703824236676,281.23,,=G2448-L2448,=G2448-M2448,,=O2448/L2448
2448,826,828,1,2000,3.94,514,3.94,0,,343.06,552.750000000065,322.26,,=G2449-L2449,=G2449-M2449,,=O2449/L2449
2449,827,281,3,49500,0,150,0,0,,165.08,165.080000000059,150,,=G2450-L2450,=G2450-M2450,,=O2450/L2450
2450,827,651,1,1000,3.99,544,4.04,0,,501.28,579.160000000047,492.13,,=G2451-L2451,=G2451-M2451,,=O2451/L2451
2451,827,825,1,1000,4.35,535,4.4,0,,934.1,492.946175763267,867.22,,=G2452-L2452,=G2452-M2452,,=O2452/L2452
2452,827,828,1,2000,3.99,374,3.99,0,,309.26,570.319999999999,298.96,,=G2453-L2453,=G2453-M2453,,=O2453/L2453
2453,827,837,1,2500,3.84,263,3.84,0,,366.11,347.590000000229,333.9,,=G2454-L2454,=G2454-M2454,,=O2454/L2454
2454,828,282,3,49500,0,59,0,0,,73.88,73.8800000000192,59,,=G2455-L2455,=G2455-M2455,,=O2455/L2455
2455,828,823,1,3000,3.84,1032,3.85,0,,512.14,1179.91999999998,495.74,,=G2456-L2456,=G2456-M2456,,=O2456/L2456
2456,828,826,1,2000,3.94,916,3.97,0,,910.05,978.472328795862,888.66,,=G2457-L2457,=G2457-M2457,,=O2457/L2457
2457,828,827,1,2000,3.99,341,3.99,0,,301.8,304.860000000029,293.54,,=G2458-L2458,=G2458-M2458,,=O2458/L2458
2458,828,838,1,500,3.63,369,3.79,0,,285.68,383.640000000152,268.96,,=G2459-L2459,=G2459-M2459,,=O2459/L2459
2459,829,283,3,49500,0,1494,0,0,,1505.13,1505.12999999995,1494,,=G2460-L2460,=G2460-M2460,,=O2460/L2460
2460,829,457,1,1000,3.65,521,3.69,0,,853.38,530.330000000045,844.77,,=G2461-L2461,=G2461-M2461,,=O2461/L2461
2461,829,468,1,2500,1.33,282,1.33,0,,296.84,283.620000000017,293.74,,=G2462-L2462,=G2462-M2462,,=O2462/L2462
2462,829,819,1,3000,3.79,1279,3.81,0,,1570.15,1665.06000000016,1539.38,,=G2463-L2463,=G2463-M2463,,=O2463/L2463
2463,829,834,1,7500,5.31,985,5.31,0,,2035.46,1173.47999999999,2020.26,,=G2464-L2464,=G2464-M2464,,=O2464/L2464
2464,830,284,3,49500,0,330,0,0,,339.98,339.980000000039,330,,=G2465-L2465,=G2465-M2465,,=O2465/L2465
2465,830,468,1,2500,2.85,406,2.85,0,,531.08,443.150000000139,515.32,,=G2466-L2466,=G2466-M2466,,=O2466/L2466
2466,830,820,1,500,4.75,87,4.75,0,,124.82,96.3100000000049,118.75,,=G2467-L2467,=G2467-M2467,,=O2467/L2467
2467,830,832,1,500,4.11,46,4.11,0,,109.43,54.4699999999793,105.48,,=G2468-L2468,=G2468-M2468,,=O2468/L2468
2468,830,872,1,3000,5.96,23,5.96,0,,148.54,30.490000000027,144.16,,=G2469-L2469,=G2469-M2469,,=O2469/L2469
2469,831,285,3,49500,0,822,0,0,,827.09,827.090000000061,822,,=G2470-L2470,=G2470-M2470,,=O2470/L2470
2470,831,457,1,1000,0.72,1124,0.89,0,,1009.54,1163.09850455926,1000.68,,=G2471-L2471,=G2471-M2471,,=O2471/L2471
2471,831,836,1,1000,3.68,656,3.78,0,,394.2,659.02000000004,389.23,,=G2472-L2472,=G2472-M2472,,=O2472/L2472
2472,831,845,1,1000,5.97,338,5.98,0,,506.56,324.219999999993,500.62,,=G2473-L2473,=G2473-M2473,,=O2473/L2473
2473,832,286,3,49500,0,193,0,0,,202.57,202.570000000021,193,,=G2474-L2474,=G2474-M2474,,=O2474/L2474
2474,832,459,1,2000,1.27,314,1.27,0,,142.96,322.149999999979,132.88,,=G2475-L2475,=G2475-M2475,,=O2475/L2475
2475,832,830,1,500,4.11,58,4.11,0,,168.17,76.8700000000026,159.73,,=G2476-L2476,=G2476-M2476,,=O2476/L2476
2476,832,872,1,2000,6.29,48,6.29,0,,116.81,71.8700000000753,105.12,,=G2477-L2477,=G2477-M2477,,=O2477/L2477
2477,833,287,3,49500,0,3073,0,0,,3088.23,3088.23000000001,3073,,=G2478-L2478,=G2478-M2478,,=O2478/L2478
2478,833,455,1,3000,2.7,952,2.7,0,,1110.53,949.120000000039,1099.35,,=G2479-L2479,=G2479-M2479,,=O2479/L2479
2479,833,823,1,3000,4.11,1776,4.19,0,,1677.98,1806.48000000004,1659.98,,=G2480-L2480,=G2480-M2480,,=O2480/L2480
2480,833,834,1,10500,4.89,1196,4.89,0,,2341.74,1204.72,2326.8,,=G2481-L2481,=G2481-M2481,,=O2481/L2481
2481,833,838,1,2000,4.51,421,4.51,0,,1173.83,460.009999999972,1160.47,,=G2482-L2482,=G2482-M2482,,=O2482/L2482
2482,834,288,3,49500,0,4989,0,0,,5003.67,5003.67,4989,,=G2483-L2483,=G2483-M2483,,=O2483/L2483
2483,834,456,1,5500,2.01,2016,2.02,0,,1406.5,1999.19000000003,1391.83,,=G2484-L2484,=G2484-M2484,,=O2484/L2484
2484,834,824,1,9000,5.01,2067,5.01,0,,1768.14,1851.35000000007,1752.34,,=G2485-L2485,=G2485-M2485,,=O2485/L2485
2485,834,829,1,7500,5.31,823,5.31,0,,1738.53,1073.98000000001,1723.87,,=G2486-L2486,=G2486-M2486,,=O2486/L2486
2486,834,833,1,10500,4.89,1062,4.89,0,,2346.76,1089.33,2332.64,,=G2487-L2487,=G2487-M2487,,=O2487/L2487
2487,835,289,3,49500,0,1088,0,0,,1098.44,1098.44000000007,1088,,=G2488-L2488,=G2488-M2488,,=O2488/L2488
2488,835,455,1,3000,2.85,821,2.85,0,,1141.93,770.522521488652,1117.87,,=G2489-L2489,=G2489-M2489,,=O2489/L2489
2489,835,836,1,6000,3.73,458,3.73,0,,459.79,438.469999999993,457.67,,=G2490-L2490,=G2490-M2490,,=O2490/L2490
2490,835,840,1,3500,3.85,201,3.85,0,,533.96,275.237478511364,516.06,,=G2491-L2491,=G2491-M2491,,=O2491/L2491
2491,835,846,1,1500,6.96,66,6.96,0,,578.36,84.520000000004,562.67,,=G2492-L2492,=G2492-M2492,,=O2492/L2492
2492,836,290,3,49500,0,1471,0,0,,1482.02,1482.02000000005,1471,,=G2493-L2493,=G2493-M2493,,=O2493/L2493
2493,836,456,1,5500,2.41,672,2.41,0,,884.34,680.21000000005,862.84,,=G2494-L2494,=G2494-M2494,,=O2494/L2494
2494,836,831,1,1000,3.68,475,3.71,0,,299.61,485.050000000046,295.52,,=G2495-L2495,=G2495-M2495,,=O2495/L2495
2495,836,835,1,6000,3.73,337,3.73,0,,347.87,339.650000000008,342.62,,=G2496-L2496,=G2496-M2496,,=O2496/L2496
2496,836,846,1,2500,6.34,100,6.34,0,,329.33,102.469999999986,315.24,,=G2497-L2497,=G2497-M2497,,=O2497/L2497
2497,837,291,3,49500,0,437,0,0,,448.42,448.42000000002,437,,=G2498-L2498,=G2498-M2498,,=O2498/L2498
2498,837,827,1,2500,3.84,628,3.84,0,,819.44,835.266175763317,755.49,,=G2499-L2499,=G2499-M2499,,=O2499/L2499
2499,837,838,1,3000,3.79,734,3.79,0,,704.65,669.590000000018,697.65,,=G2500-L2500,=G2500-M2500,,=O2500/L2500
2500,837,839,1,2500,4.94,59,4.94,0,,485.29,55.5600000000267,457.26,,=G2501-L2501,=G2501-M2501,,=O2501/L2501
2501,837,842,1,2000,3.61,775,3.62,0,,505.95,827.820000000167,499.26,,=G2502-L2502,=G2502-M2502,,=O2502/L2502
2502,838,292,3,49500,0,469,0,0,,485.37,485.370000000053,469,,=G2503-L2503,=G2503-M2503,,=O2503/L2503
2503,838,454,1,3000,1.93,473,1.93,0,,680.94,422.890000000064,670.29,,=G2504-L2504,=G2504-M2504,,=O2504/L2504
2504,838,828,1,500,3.63,643,5.12,0,,552.35,539.302328795914,536.6,,=G2505-L2505,=G2505-M2505,,=O2505/L2505
2505,838,833,1,2000,4.51,607,4.52,0,,1273.91,647.700000000018,1261.6,,=G2506-L2506,=G2506-M2506,,=O2506/L2506
2506,838,837,1,3000,3.79,577,3.79,0,,474.02,685.486175763355,469.05,,=G2507-L2507,=G2507-M2507,,=O2507/L2507
2507,839,293,3,49500,0,358,0,0,,370.47,370.470000000037,358,,=G2508-L2508,=G2508-M2508,,=O2508/L2508
2508,839,837,1,2500,4.94,138,4.94,0,,817.81,99.629999999961,757.08,,=G2509-L2509,=G2509-M2509,,=O2509/L2509
2509,839,840,1,2000,3.9,590,3.9,0,,273.48,639.300000000053,271.4,,=G2510-L2510,=G2510-M2510,,=O2510/L2510
2510,839,844,1,1500,3.95,626,3.97,0,,277.23,669.479999999974,271.79,,=G2511-L2511,=G2511-M2511,,=O2511/L2511
2511,839,847,1,2000,6.38,65,6.38,0,,272.53,58.5000000000363,250.55,,=G2512-L2512,=G2512-M2512,,=O2512/L2512
2512,840,294,3,49500,0,493,0,0,,505.41,505.410000000025,493,,=G2513-L2513,=G2513-M2513,,=O2513/L2513
2513,840,454,1,3000,2.45,936,2.45,0,,994.86,1063.32747851145,950.5,,=G2514-L2514,=G2514-M2514,,=O2514/L2514
2514,840,835,1,3500,3.85,392,3.85,0,,593.18,481.17126828531,582.98,,=G2515-L2515,=G2515-M2515,,=O2515/L2515
2515,840,839,1,2000,3.9,441,3.9,0,,199.89,456.439999999987,195.61,,=G2516-L2516,=G2516-M2516,,=O2516/L2516
2516,840,847,1,2500,6.4,117,6.4,0,,305.1,126.860000000044,293.16,,=G2517-L2517,=G2517-M2517,,=O2517/L2517
2517,841,295,3,49500,0,661,0,0,,670.63,670.630000000055,661,,=G2518-L2518,=G2518-M2518,,=O2518/L2518
2518,841,453,1,500,1.48,811,3.02,0,,736.96,770.300000000053,734.24,,=G2519-L2519,=G2519-M2519,,=O2519/L2519
2519,841,663,1,3500,4.16,838,4.16,0,,747.44,745.250000000014,730.15,,=G2520-L2520,=G2520-M2520,,=O2520/L2520
2520,841,842,1,3500,3.9,1019,3.9,0,,523.82,1036.34080118261,511.75,,=G2521-L2521,=G2521-M2521,,=O2521/L2521
2521,841,843,1,500,4.18,288,4.25,0,,395.36,292.570000000006,383.18,,=G2522-L2522,=G2522-M2522,,=O2522/L2522
2522,842,296,3,49500,0,769,0,0,,780.31,780.310000000034,769,,=G2523-L2523,=G2523-M2523,,=O2523/L2523
2523,842,651,1,2000,4.5,829,4.52,0,,1103.49,900.939999999995,1064.33,,=G2524-L2524,=G2524-M2524,,=O2524/L2524
2524,842,837,1,2000,3.61,851,3.63,0,,489.78,887.920000000012,482.64,,=G2525-L2525,=G2525-M2525,,=O2525/L2525
2525,842,841,1,3500,3.9,1207,3.91,0,,626.79,1153.42000000007,619.84,,=G2526-L2526,=G2526-M2526,,=O2526/L2526
2526,842,844,1,1500,3.9,390,3.9,0,,396.46,466.94000000014,381.58,,=G2527-L2527,=G2527-M2527,,=O2527/L2527
2527,843,297,3,49500,0,632,0,0,,640.72,640.719999999986,632,,=G2528-L2528,=G2528-M2528,,=O2528/L2528
2528,843,665,1,2000,3.73,1012,3.77,0,,804.4,1142.6411022906,788.02,,=G2529-L2529,=G2529-M2529,,=O2529/L2529
2529,843,841,1,500,4.18,349,4.33,0,,658.85,309.030801182634,643.15,,=G2530-L2530,=G2530-M2530,,=O2530/L2530
2530,843,844,1,3000,4.25,446,4.25,0,,307.57,420.949198817419,303.29,,=G2531-L2531,=G2531-M2531,,=O2531/L2531
2531,843,848,1,2000,6.45,49,6.45,0,,198.59,44.9599999999991,183.95,,=G2532-L2532,=G2532-M2532,,=O2532/L2532
2532,844,298,3,49500,0,466,0,0,,473.65,473.650000000103,466,,=G2533-L2533,=G2533-M2533,,=O2533/L2533
2533,844,839,1,1500,3.95,538,3.96,0,,252.41,588.220000000059,245.71,,=G2534-L2534,=G2534-M2534,,=O2534/L2534
2534,844,842,1,1500,3.9,651,3.92,0,,581.24,633.849198817435,545.05,,=G2535-L2535,=G2535-M2535,,=O2535/L2535
2535,844,843,1,3000,4.25,426,4.25,0,,298.15,524.958726677534,294.27,,=G2536-L2536,=G2536-M2536,,=O2536/L2536
2536,844,848,1,3500,6,178,6,0,,196.41,196.321273322493,183.73,,=G2537-L2537,=G2537-M2537,,=O2537/L2537
2537,845,299,3,49500,0,805,0,0,,813.24,813.239999999968,805,,=G2538-L2538,=G2538-M2538,,=O2538/L2538
2538,845,459,1,2000,7.72,12,7.72,0,,287.14,36.4700000000084,270.31,,=G2539-L2539,=G2539-M2539,,=O2539/L2539
2539,845,467,1,2500,2.09,339,2.09,0,,195.93,309.801495440857,195.93,,=G2540-L2540,=G2540-M2540,,=O2540/L2540
2540,845,831,1,1000,5.97,444,6,0,,776.84,467.897934832471,779.77,,=G2541-L2541,=G2541-M2541,,=O2541/L2541
2541,845,846,1,2500,7.86,65,7.86,0,,1843.86,60.990000000027,1781.32,,=G2542-L2542,=G2542-M2542,,=O2542/L2542
2542,845,875,1,3000,7.14,227,7.14,0,,1785.5,220.230000000025,1746.42,,=G2543-L2543,=G2543-M2543,,=O2543/L2543
2543,846,300,3,49500,0,211,0,0,,223.02,223.020000000018,211,,=G2544-L2544,=G2544-M2544,,=O2544/L2544
2544,846,835,1,1500,6.96,166,6.96,0,,875.01,187.66000000001,844.04,,=G2545-L2545,=G2545-M2545,,=O2545/L2545
2545,846,836,1,2500,6.34,239,6.34,0,,662.27,251.660000000047,647.21,,=G2546-L2546,=G2546-M2546,,=O2546/L2546
2546,846,845,1,2500,7.86,81,7.86,0,,1892.51,80.1000000000058,1840.45,,=G2547-L2547,=G2547-M2547,,=O2547/L2547
2547,846,847,1,3500,7.67,80,7.67,0,,1558.91,73.5900000000474,1487.21,,=G2548-L2548,=G2548-M2548,,=O2548/L2548
2548,846,856,1,1500,7.52,66,7.52,0,,406.76,84.3499999999985,388.93,,=G2549-L2549,=G2549-M2549,,=O2549/L2549
2549,847,301,3,49500,0,256,0,0,,268.43,268.430000000058,256,,=G2550-L2550,=G2550-M2550,,=O2550/L2550
2550,847,839,1,2000,6.38,123,6.38,0,,450.13,113.360000000007,394.24,,=G2551-L2551,=G2551-M2551,,=O2551/L2551
2551,847,840,1,2500,6.4,276,6.4,0,,499.43,304.760000000067,468.03,,=G2552-L2552,=G2552-M2552,,=O2552/L2552
2552,847,846,1,3500,7.67,75,7.67,0,,1753.5,72.5000000000291,1700.16,,=G2553-L2553,=G2553-M2553,,=O2553/L2553
2553,847,848,1,5000,7.62,163,7.62,0,,1342.01,159.060000000004,1304.05,,=G2554-L2554,=G2554-M2554,,=O2554/L2554
2554,847,857,1,3500,8.29,57,8.29,0,,200.41,55.9200000000346,182.56,,=G2555-L2555,=G2555-M2555,,=O2555/L2555
2555,848,302,3,49500,0,95,0,0,,104.4,104.399999999986,95,,=G2556-L2556,=G2556-M2556,,=O2556/L2556
2556,848,447,1,4000,5.59,333,5.59,0,,1436.84,341.038897709469,1412.77,,=G2557-L2557,=G2557-M2557,,=O2557/L2557
2557,848,843,1,2000,6.45,90,6.45,0,,390.33,102.82237561301,367.44,,=G2558-L2558,=G2558-M2558,,=O2558/L2558
2558,848,844,1,3500,6,303,6,0,,316.95,355.980000000075,284.11,,=G2559-L2559,=G2559-M2559,,=O2559/L2559
2559,848,847,1,5000,7.62,96,7.62,0,,1518.02,96.6900000000168,1472.12,,=G2560-L2560,=G2560-M2560,,=O2560/L2560
2560,848,858,1,3000,7.25,113,7.25,0,,200.1,115.570000000006,180.38,,=G2561-L2561,=G2561-M2561,,=O2561/L2561
2561,849,303,3,49500,0,1470,0,0,,1473.51,1473.51000000001,1470,,=G2562-L2562,=G2562-M2562,,=O2562/L2562
2562,849,447,1,4000,1.87,957,1.87,0,,1447.06,772.993734361996,1416.33,,=G2563-L2563,=G2563-M2563,,=O2563/L2563
2563,849,664,1,5500,5.88,823,5.88,0,,1879.07,839.832154005503,1868.11,,=G2564-L2564,=G2564-M2564,,=O2564/L2564
2564,849,665,1,1000,6.48,145,6.48,0,,1553.17,322.414111632497,1506.64,,=G2565-L2565,=G2565-M2565,,=O2565/L2565
2565,849,851,1,2000,7.13,94,7.13,0,,1190.76,95.6812733224869,1176.22,,=G2566-L2566,=G2566-M2566,,=O2566/L2566
2566,849,853,1,2500,6.45,189,6.45,0,,668.34,212.680000000036,650.01,,=G2567-L2567,=G2567-M2567,,=O2567/L2567
2567,849,859,1,5500,7.36,61,7.36,0,,556.84,57.8000000000247,535.83,,=G2568-L2568,=G2568-M2568,,=O2568/L2568
2568,850,304,3,49500,0,327,0,0,,333.09,333.090000000025,327,,=G2569-L2569,=G2569-M2569,,=O2569/L2569
2569,850,668,1,4500,3.84,1608,3.85,0,,593.11,1541.43000000011,591.38,,=G2570-L2570,=G2570-M2570,,=O2570/L2570
2570,850,851,1,3500,4.8,267,4.8,0,,1121.48,267.069999999999,1108.14,,=G2571-L2571,=G2571-M2571,,=O2571/L2571
2571,850,852,1,2500,3.67,114,3.67,0,,60.73,123.18,60.57,,=G2572-L2572,=G2572-M2572,,=O2572/L2572
2572,850,854,1,2500,3.38,385,3.38,0,,1181.51,417.140000000079,1170.19,,=G2573-L2573,=G2573-M2573,,=O2573/L2573
2573,851,305,3,49500,0,732,0,0,,737.8,737.799999999959,732,,=G2574-L2574,=G2574-M2574,,=O2574/L2574
2574,851,669,1,5500,4.62,1033,4.62,0,,1410.21,1061.06000000002,1400.4,,=G2575-L2575,=G2575-M2575,,=O2575/L2575
2575,851,849,1,2000,7.13,140,7.13,0,,1358.73,131.310000000012,1338.75,,=G2576-L2576,=G2576-M2576,,=O2576/L2576
2576,851,850,1,3500,4.8,442,4.8,0,,1047.26,431.590000000025,1035.75,,=G2577-L2577,=G2577-M2577,,=O2577/L2577
2577,851,853,1,1500,4.11,119,4.11,0,,115.64,124.810000000048,115.21,,=G2578-L2578,=G2578-M2578,,=O2578/L2578
2578,852,306,3,49500,0,83,0,0,,89.16,89.1600000000325,83,,=G2579-L2579,=G2579-M2579,,=O2579/L2579
2579,852,850,1,2500,3.67,327,3.67,0,,128.43,290.660000000039,127.61,,=G2580-L2580,=G2580-M2580,,=O2580/L2580
2580,852,853,1,2000,3.49,221,3.49,0,,768.16,205.590000000018,757.27,,=G2581-L2581,=G2581-M2581,,=O2581/L2581
2581,852,854,1,500,3.85,205,3.87,0,,963.62,280.000000000036,947.27,,=G2582-L2582,=G2582-M2582,,=O2582/L2582
2582,852,860,1,2000,6.08,106,6.08,0,,236.02,102.700000000026,233.32,,=G2583-L2583,=G2583-M2583,,=O2583/L2583
2583,853,307,3,49500,0,142,0,0,,147.41,147.41000000001,142,,=G2584-L2584,=G2584-M2584,,=O2584/L2584
2584,853,849,1,2500,6.45,452,6.45,0,,924.34,458.000000000036,902.79,,=G2585-L2585,=G2585-M2585,,=O2585/L2585
2585,853,851,1,1500,4.11,293,4.11,0,,284.49,313.530000000071,281.11,,=G2586-L2586,=G2586-M2586,,=O2586/L2586
2586,853,852,1,2000,3.49,207,3.49,0,,684.93,224.890000000072,673.36,,=G2587-L2587,=G2587-M2587,,=O2587/L2587
2587,853,860,1,2500,5.77,150,5.77,0,,127.65,162.290000000037,124.03,,=G2588-L2588,=G2588-M2588,,=O2588/L2588
2588,854,308,3,49500,0,119,0,0,,125.16,125.160000000025,119,,=G2589-L2589,=G2589-M2589,,=O2589/L2589
2589,854,670,1,500,10.31,47,10.31,0,,1528.98,43.1400000000066,1479.98,,=G2590-L2590,=G2590-M2590,,=O2590/L2590
2590,854,850,1,2500,3.38,731,3.38,0,,1194.27,706.920000000063,1183.48,,=G2591-L2591,=G2591-M2591,,=O2591/L2591
2591,854,852,1,500,3.85,190,3.86,0,,941.64,161.22000000003,930.3,,=G2592-L2592,=G2592-M2592,,=O2592/L2592
2592,854,861,1,500,9.03,3,9.03,0,,595.47,2.63999999999941,584.08,,=G2593-L2593,=G2593-M2593,,=O2593/L2593
2593,854,905,1,1000,8.33,455,8.38,0,,1555.26,537.819999999999,1549.9,,=G2594-L2594,=G2594-M2594,,=O2594/L2594
2594,854,907,1,3500,5.97,255,5.97,0,,244.03,272.320000000087,239.93,,=G2595-L2595,=G2595-M2595,,=O2595/L2595
2595,855,309,3,49500,0,788,0,0,,797.91,797.910000000039,788,,=G2596-L2596,=G2596-M2596,,=O2596/L2596
2596,855,466,1,5000,1.67,207,1.67,0,,177.66,182.630000000019,178.23,,=G2597-L2597,=G2597-M2597,,=O2597/L2597
2597,855,467,1,2500,5.88,556,5.88,0,,406.07,569.980000000025,397.42,,=G2598-L2598,=G2598-M2598,,=O2598/L2598
2598,855,856,1,4000,7.41,137,7.41,0,,987.26,168.450000000033,951.08,,=G2599-L2599,=G2599-M2599,,=O2599/L2599
2599,855,878,1,2500,7.99,190,7.99,0,,883.91,190.080000000023,862.65,,=G2600-L2600,=G2600-M2600,,=O2600/L2600
2600,856,310,3,49500,0,28,0,0,,32.36,32.3599999999933,28,,=G2601-L2601,=G2601-M2601,,=O2601/L2601
2601,856,846,1,1500,7.52,143,7.52,0,,704.79,171.260000000052,665.45,,=G2602-L2602,=G2602-M2602,,=O2602/L2602
2602,856,855,1,4000,7.41,175,7.41,0,,805.65,160.340000000061,782.16,,=G2603-L2603,=G2603-M2603,,=O2603/L2603
2603,856,857,1,3000,7.62,84,7.62,0,,687.45,119.210000000006,656.04,,=G2604-L2604,=G2604-M2604,,=O2604/L2604
2604,856,863,1,2000,7.07,81,7.07,0,,292.36,97.8400000000401,279.95,,=G2605-L2605,=G2605-M2605,,=O2605/L2605
2605,857,311,3,49500,0,36,0,0,,41.71,41.7100000000427,36,,=G2606-L2606,=G2606-M2606,,=O2606/L2606
2606,857,847,1,3500,8.29,85,8.29,0,,341.83,100.870000000031,295.01,,=G2607-L2607,=G2607-M2607,,=O2607/L2607
2607,857,856,1,3000,7.62,83,7.62,0,,540.79,66.8500000000713,521.47,,=G2608-L2608,=G2608-M2608,,=O2608/L2608
2608,857,858,1,3000,7.46,100,7.46,0,,597.6,143.770000000004,577.69,,=G2609-L2609,=G2609-M2609,,=O2609/L2609
2609,857,885,1,3500,7.39,82,7.39,0,,160.39,78.5000000000145,151.84,,=G2610-L2610,=G2610-M2610,,=O2610/L2610
2610,858,312,3,49500,0,331,0,0,,341.75,341.750000000021,331,,=G2611-L2611,=G2611-M2611,,=O2611/L2611
2611,858,446,1,8500,2.41,412,2.41,0,,409.74,457.869999999988,401.04,,=G2612-L2612,=G2612-M2612,,=O2612/L2612
2612,858,848,1,3000,7.25,182,7.25,0,,459.65,207.780000000049,417.68,,=G2613-L2613,=G2613-M2613,,=O2613/L2613
2613,858,857,1,3000,7.46,73,7.46,0,,485.94,61.0200000000986,464.42,,=G2614-L2614,=G2614-M2614,,=O2614/L2614
2614,858,886,1,5000,7.67,119,7.67,0,,448.75,103.519999999989,432.97,,=G2615-L2615,=G2615-M2615,,=O2615/L2615
2615,859,313,3,49500,0,113,0,0,,121.49,121.489999999983,113,,=G2616-L2616,=G2616-M2616,,=O2616/L2616
2616,859,446,1,8500,5.21,96,5.21,0,,524.62,83.6300000000046,513.5,,=G2617-L2617,=G2617-M2617,,=O2617/L2617
2617,859,849,1,5500,7.36,201,7.36,0,,1075.56,229.599999999933,1041.57,,=G2618-L2618,=G2618-M2618,,=O2618/L2618
2618,859,860,1,4000,8.17,65,8.17,0,,476.84,68.0300000000206,462.02,,=G2619-L2619,=G2619-M2619,,=O2619/L2619
